Iter. #	RelGap	SPTT	TSTT	SORobjective	Runtime
325	2.0116148346271956E-4	93411.41238554966	93430.20316383749	84069.65915003435	0.000 s
326	1.8075517707805133E-4	93405.36888428505	93422.25238827778	84063.64837968777	0.000 s
327	2.1451922718807026E-4	93414.68949196329	93434.72873896112	84073.25825595393	0.000 s
328	1.904357874853435E-4	93408.99940150605	93426.7878178653	84067.24830783518	0.000 s
329	1.9223618869035342E-4	93401.00297621715	93418.95802904916	84061.33771777058	0.000 s
330	2.0425198653839516E-4	93412.22799539327	93431.30762852832	84070.84399093577	0.016 s
331	1.803648874778574E-4	93406.61710472353	93423.4643787073	84064.91110874528	0.000 s
332	2.223430893932843E-4	93394.94272448632	93415.7084445854	84059.05399924713	0.000 s
333	2.2643916493958471E-4	93419.82833109693	93440.98223901301	84077.83808744057	0.000 s
334	2.025295841674435E-4	93414.21599187242	93433.13513419259	84071.89218932309	0.000 s
335	1.7890607560411276E-4	93408.66316989796	93425.37454725312	84066.0214246152	0.000 s
336	2.068201250970958E-4	93398.38266280116	93417.69932798734	84060.2247450603	0.000 s
337	1.923920591972994E-4	93411.81836014766	93429.79005223534	84069.53094524381	0.000 s
338	1.799064315182175E-4	93405.31891551554	93422.12313312646	84063.73410562293	0.000 s
339	2.0531776713861305E-4	93414.97320166836	93434.15295538343	84072.99858574658	0.000 s
340	1.8199762259829555E-4	93409.4949013654	93426.49520736554	84067.20252519213	0.000 s
341	1.9153216738421186E-4	93401.03114692519	93418.92044885668	84061.47850304405	0.000 s
342	1.9484589064422408E-4	93412.63078409218	93430.83185133473	84070.6461145462	0.000 s
343	1.7187683710839785E-4	93407.21132810762	93423.2658641538	84064.92265197718	0.015 s
344	2.0438695375935012E-4	93396.71312582784	93415.80219551476	84059.29076436635	0.000 s
345	2.170604390181463E-4	93419.93474677468	93440.21251882387	84077.43735080352	0.000 s
346	1.9399897404603905E-4	93414.5196147566	93432.64193572286	84071.70077595909	0.000 s
347	1.712040941082016E-4	93409.15991801556	93425.15194862074	84066.0341959098	0.000 s
348	2.0501397704686397E-4	93398.59350577538	93417.74152288058	84060.43666767159	0.000 s
349	1.8381344960860524E-4	93412.22667729012	93429.3971009113	84069.40325198576	0.000 s
350	1.7956072336589024E-4	93405.22311106836	93421.99502049634	84063.80619027969	0.000 s
351	1.9633634931315314E-4	93415.26794010187	93433.60875277933	84072.74882016727	0.000 s
352	1.7382843423319194E-4	93409.97791201706	93426.21522221927	84067.15249078412	0.000 s
353	1.9098605165179805E-4	93401.06080413258	93418.89910395564	84061.62336232717	0.000 s
354	1.86720473313029E-4	93412.97575966045	93430.41787470787	84070.4911446177	0.000 s
355	1.6541548918214133E-4	93407.65829770651	93423.10937119718	84064.96197560019	0.000 s
356	1.990832700138334E-4	93415.97464135269	93434.57219905582	84073.79120550673	0.016 s
357	1.7685098780373387E-4	93410.75230341214	93427.2720872285	84068.26283152787	0.000 s
358	1.7660732593283157E-4	93403.55158040157	93420.04733187883	84062.79988832441	0.000 s
359	1.8957961335264173E-4	93413.70878496196	93431.41811975524	84071.55663367272	0.000 s
360	1.676039744056279E-4	93408.54520465623	93424.20084807598	84066.09373293092	0.000 s
361	1.872056107916631E-4	93399.57255390598	93417.05747793362	84060.69498722092	0.000 s
362	1.7982260429194596E-4	93411.51002995716	93428.3075309616	84069.350269673	0.000 s
363	1.628417936190285E-4	93405.96148397509	93421.17187827785	84063.95195108266	0.000 s
364	1.9195966495688666E-4	93414.45100625936	93432.38281297666	84072.5847735462	0.000 s
365	1.7025057822994683E-4	93409.35206616571	93425.25506236705	84067.1871210682	0.000 s
366	1.7721933759839992E-4	93401.64671064063	93418.1992886013	84061.8519654444	0.000 s
367	2.1260733943728738E-4	93421.31426377728	93441.17632084964	84078.941321212	0.015 s
368	1.9087708514509139E-4	93416.21414522246	93434.04515988378	84073.53275610485	0.000 s
369	1.6938308407254965E-4	93411.16311094078	93426.98538183531	84068.18621198108	0.000 s
370	1.7626039976614827E-4	93403.53278088663	93419.99612491416	84062.90090316375	0.000 s
371	1.8173073117688787E-4	93414.01876416345	93430.99496209565	84071.3700661646	0.000 s
372	1.604768794052358E-4	93409.02272639766	93424.01271487308	84066.0848070186	0.000 s
373	1.8648461397940963E-4	93399.6820671681	93417.0996708242	84060.85962745456	0.000 s
374	1.7233381840409123E-4	93411.88709889009	93427.98512607817	84069.23346172937	0.000 s
375	1.6289017479276247E-4	93405.86442177725	93421.07931935959	84064.00869603977	0.000 s
376	1.841141046481365E-4	93414.72921157928	93431.92818080902	84072.36154670181	0.000 s
377	1.631097546113125E-4	93409.7937299991	93425.0297785327	84067.13741121965	0.000 s
378	1.737238464725177E-4	93401.97268405402	93418.19883401682	84061.97185144598	0.000 s
379	1.7523622063264632E-4	93412.59627872807	93428.96554905943	84070.26013345673	0.000 s
380	1.5446132743734964E-4	93407.71333765777	93422.14121705279	84065.09454312849	0.016 s
381	1.909661199146484E-4	93397.54734213282	93415.38310935828	84059.98644689297	0.000 s
382	1.9490451117243346E-4	93419.21399353119	93437.4218197687	84076.36678393694	0.000 s
383	1.7411137929612686E-4	93414.32988766154	93430.5943854843	84071.19121540208	0.000 s
384	1.535357173496621E-4	93409.49095560693	93423.83264880806	84066.07271854459	0.000 s
385	1.8635004677824973E-4	93399.73080320432	93417.13584740857	84061.01059842305	0.000 s
386	1.6545623750574556E-4	93412.23765591356	93427.69329329311	84069.1344094515	0.000 s
387	1.6286800243991983E-4	93405.78999329935	93421.00280773189	84064.07220514494	0.000 s
388	1.7689897515738018E-4	93414.98729407546	93431.51230959212	84072.16273009048	0.000 s
389	1.5655380593693202E-4	93410.20505542147	93424.82877853623	84067.10112496237	0.000 s
390	1.73194563532153E-4	93402.0318765628	93418.20860070668	84062.09453410988	0.000 s
391	1.683344279770349E-4	93412.9170202284	93428.64163018067	84070.12510050177	0.000 s
392	1.5029422679280202E-4	93407.98898853075	93422.02767001206	84065.11849125434	0.016 s
393	1.7964296069261643E-4	93415.63195598105	93432.4134166806	84073.11606065294	0.000 s
394	1.5952317537482053E-4	93410.90509131778	93425.80629551258	84068.11009733856	0.000 s
395	1.6051846380693569E-4	93404.26789312021	93419.26100271543	84063.1578346904	0.015 s
396	1.707718608670028E-4	93413.60598845434	93429.55840377929	84071.08315600596	0.000 s
397	1.5086599179614524E-4	93408.92746190261	93423.01969238676	84066.1313964525	0.000 s
398	1.7183587670666078E-4	93400.49216591676	93416.54172137292	84061.23238255804	0.000 s
399	1.8995835469071132E-4	93419.91926352384	93437.66515768248	84076.93891540969	0.000 s
400	1.7003356032740946E-4	93415.23962138547	93431.12334716713	84071.9777663549	0.000 s
401	1.5030838535756708E-4	93410.60142073955	93424.64181741438	84067.06899475539	0.000 s
402	1.7299927903402512E-4	93402.06140924554	93418.21989852963	84062.21198984359	0.000 s
403	1.617613413886776E-4	93413.22828052548	93428.33892963557	84070.000009109	0.000 s
404	1.507495349206689E-4	93407.84167958258	93421.92286827372	84065.14299638488	0.000 s
405	1.7275888247625382E-4	93415.85869236692	93431.99711172016	84072.89967845335	0.016 s
406	1.5324569384822517E-4	93411.27261253292	93425.58748781768	84068.04327705393	0.000 s
407	1.6065599210124404E-4	93404.23013285258	93419.23608211102	84063.23744250806	0.000 s
408	1.6418663740846995E-4	93413.88987108876	93429.22718355393	84070.9261458453	0.000 s
409	1.4487485178560355E-4	93409.34931408882	93422.8819797261	84066.12079181701	0.000 s
410	1.7069303395755853E-4	93400.65115897893	93416.59399949886	84061.36513156135	0.000 s
411	1.5613700263950037E-4	93411.9311879566	93426.51624690305	84068.99995018351	0.000 s
412	1.4872815065647416E-4	93406.34166548506	93420.23381794056	84064.24422189551	0.000 s
413	1.6695503214259055E-4	93414.51698030334	93430.11300398837	84071.84892961186	0.000 s
414	1.47846306181032E-4	93410.02635334343	93423.83668070006	84067.09372437406	0.000 s
415	1.5856506825406846E-4	93402.80584869825	93417.61627098276	84062.38708431086	0.000 s
416	1.5898306129358275E-4	93412.57746914198	93427.42848667136	84069.93943136834	0.015 s
417	1.4006454399906332E-4	93408.13038078876	93421.21354797635	84065.23277809593	0.000 s
418	1.7905500336734548E-4	93398.33015261103	93415.05359093101	84060.57387249035	0.000 s
419	1.770418657633943E-4	93418.60248105848	93435.14148473874	84075.50206008603	0.000 s
420	1.5810788173609147E-4	93414.15441873648	93428.9239328158	84070.78712655243	0.000 s
421	1.3986271691956986E-4	93409.6964299394	93422.76096386873	84066.11962066905	0.000 s
422	1.6869463455382316E-4	93416.67548380722	93432.4343757392	84073.56872535331	0.000 s
423	1.4995006799423116E-4	93412.27020312806	93426.27737939652	84068.90183169045	0.000 s
424	1.496225933750317E-4	93406.19838548104	93420.17406312078	84064.28157269173	0.000 s
425	1.6084982700736994E-4	93414.75768029878	93429.78342791159	84071.6806021567	0.000 s
426	1.422882432124961E-4	93410.39427716266	93423.68547806215	84067.06044173367	0.000 s
427	1.585576217493223E-4	93402.83060086393	93417.64033154867	84062.48614666819	0.000 s
428	1.5276840762012966E-4	93412.89130101207	93427.16183966733	84069.81111969615	0.000 s
429	1.3814611971207924E-4	93408.21827537523	93421.1222582792	84065.23721214088	0.000 s
430	1.6355061233919166E-4	93415.35021506021	93430.62835278976	84072.55871545688	0.016 s
431	1.4517674781466816E-4	93411.03294926477	93424.59405923836	84067.98495055165	0.000 s
432	1.4721401836004233E-4	93404.86090204056	93418.61140694832	84063.45604951262	0.000 s
433	1.5554395523920128E-4	93413.5013110274	93428.03121649407	84070.70474954174	0.000 s
434	1.3734875834336968E-4	93409.22440742019	93422.05404841037	84066.1762746392	0.000 s
435	1.6197309909316004E-4	93400.99924083789	93416.12769014332	84061.69193354792	0.000 s
436	1.7321327597841218E-4	93419.27168349025	93435.45314157807	84076.05922139992	0.000 s
437	1.55001958604295E-4	93414.99383632743	93429.47334333506	84071.52289013092	0.000 s
438	1.369578399204041E-4	93410.7506684672	93423.54400310409	84067.0304106178	0.000 s
439	1.5875768329709494E-4	93402.8361895147	93417.66460740152	84062.58131462515	0.016 s
440	1.4716995828201185E-4	93413.17601680005	93426.92363001744	84069.70368262644	0.000 s
441	1.3890519112647048E-4	93408.07463707187	93421.04950353208	84065.25495984088	0.000 s
442	1.576768919722138E-4	93415.56477482524	93430.29425074076	84072.37435529246	0.000 s
443	1.3981026784115613E-4	93411.36526036778	93424.42512836424	84067.92577041798	0.000 s
444	1.4769619478482987E-4	93404.80934601254	93418.60488092755	84063.5196472216	0.000 s
445	1.4991524078866725E-4	93413.76358523958	93427.76773210043	84070.56990957713	0.000 s
446	1.3221769595972432E-4	93409.60227662805	93421.95267902158	84066.16419470731	0.000 s
447	1.5686809170212257E-4	93401.5340146176	93416.18573502052	84061.80026901298	0.000 s
448	1.4262023133615465E-4	93411.9692333943	93425.29167005593	84068.80622820371	0.000 s
449	1.369108968800603E-4	93406.7409885209	93419.5293892043	84064.442257893	0.000 s
450	1.5262007664640365E-4	93414.34110243926	93428.59800633819	84071.42181592378	0.000 s
451	1.3509316724391596E-4	93410.22176361673	93422.84084632774	84067.0582867376	0.000 s
452	1.459210305929659E-4	93403.50124896267	93417.13078412591	84062.73567517899	0.015 s
453	1.4504569609208318E-4	93412.58287227934	93426.13196538581	84069.66013174936	0.000 s
454	1.277663411600738E-4	93408.49239294312	93420.42685424944	84065.33786722254	0.000 s
455	1.6880100850813484E-4	93399.01782288241	93414.78367128459	84061.07143903193	0.000 s
456	1.622046953164702E-4	93418.08542685586	93433.23827893956	84074.78423419717	0.000 s
457	1.4482371097801483E-4	93414.00188815905	93427.5304505698	84070.45450171609	0.000 s
458	1.2888936670263362E-4	93409.82915745224	93421.86869117615	84066.16480715694	0.000 s
459	1.546249912882658E-4	93416.31921167363	93430.76370921792	84073.01316409702	0.000 s
460	1.3740385256366672E-4	93412.27176413071	93425.10697014783	84068.723981074	0.000 s
461	1.3775525305304015E-4	93406.6283454845	93419.49559920905	84064.47422028644	0.000 s
462	1.4715988920754874E-4	93414.57887812401	93428.3257572021	84071.26955552532	0.000 s
463	1.3009584326928447E-4	93410.56691782255	93422.719244296	84067.02021552433	0.000 s
464	1.4669946232981346E-4	93403.45517772801	93417.15741438232	84062.80969599783	0.000 s
465	1.4013980532601167E-4	93412.84420310841	93425.93506091	84069.56422409827	0.016 s
466	1.274769512085161E-4	93408.47017444161	93420.3776014365	84065.35370767284	0.000 s
467	1.497977537334716E-4	93415.12682300316	93429.12019916596	84072.08332090695	0.000 s
468	1.328924420087585E-4	93411.15389444059	93423.56753079248	84067.87325330166	0.000 s
469	1.3624565930525634E-4	93405.3325685265	93418.05863964492	84063.70122531216	0.000 s
470	1.4283631377876027E-4	93413.4072088859	93426.75003562913	84070.39109196953	0.000 s
471	1.2608008311287833E-4	93409.46838493866	93421.24545847616	84066.21910337864	0.000 s
472	1.5337926374647814E-4	93401.4581651924	93415.78401207863	84062.084586993	0.000 s
473	1.5897296998246269E-4	93418.73435454653	93433.58540819887	84075.31492910892	0.000 s
474	1.4220445369628187E-4	93414.79479633701	93428.07879619817	84071.13649503546	0.000 s
475	1.2557801141355185E-4	93410.88468443282	93422.61503757587	84066.99531021417	0.000 s
476	1.4696500886257624E-4	93403.46668882074	93417.19373013046	84062.89100783791	0.000 s
477	1.353828833268178E-4	93413.10177704823	93425.7483121073	84069.47337984348	0.000 s
478	1.2834310013998262E-4	93408.34284495901	93420.33116125868	84065.36908562548	0.000 s
479	1.448122120453199E-4	93415.32436996828	93428.85204972923	84071.92739544959	0.109 s
480	1.2833654060995237E-4	93411.4513510506	93423.43945357033	84067.82353067856	0.000 s
481	1.368442056093322E-4	93405.28649719327	93418.06846942368	84063.75582487237	0.000 s
482	1.3772380950505259E-4	93413.66452589164	93426.52981162997	84070.26547887888	0.000 s
483	1.213920834191029E-4	93409.82402731295	93421.16324046344	84066.19812350746	0.000 s
484	1.454504370419496E-4	93402.25228069583	93415.83767911076	84062.16639817435	0.000 s
485	1.310561254286302E-4	93412.00896052344	93424.25117648632	84068.6389794597	0.000 s
486	1.2700350686101203E-4	93407.06656240867	93418.9295874277	84064.60722520013	0.000 s
487	1.4035247644472726E-4	93414.19958261334	93427.31049685986	84071.05654552454	0.000 s
488	1.241661380724235E-4	93410.39485538541	93421.99326337043	84067.02516754188	0.000 s
489	1.3907302456983572E-4	93403.7263041274	93416.7162428506	84063.02873262923	0.000 s
490	1.56198097951199E-4	93419.32518754543	93433.91710845161	84075.81743175817	0.031 s
491	1.3999886339277623E-4	93415.51973656763	93428.59780315399	84071.77987616912	0.000 s
492	1.2393216271489038E-4	93411.74174363841	93423.31846281566	84067.77706456296	0.000 s
493	1.3754902019469384E-4	93405.23092728473	93418.07872527983	84063.80866661806	0.000 s
494	1.331035640401712E-4	93413.89842900696	93426.33215181876	84070.1578241713	0.000 s
495	1.1995038735279628E-4	93409.89206459075	93421.09661732648	84066.1897633797	0.016 s
496	1.4222903005900456E-4	93416.04244219778	93429.32891530628	84072.52677284501	0.000 s
497	1.263953403449758E-4	93412.29077778304	93424.0976560683	84068.55914228239	0.000 s
498	1.2781793211491532E-4	93406.98034085616	93418.91942792843	84064.63945779296	0.000 s
499	1.358135766880153E-4	93414.40945427999	93427.09639934218	84070.9312992901	0.000 s
500	1.2002138775413229E-4	93410.69644972534	93421.90773114431	84066.99738616357	0.000 s
501	1.3598313753249158E-4	93404.05599030976	93416.75736690158	84063.09675797171	0.000 s
502	1.290663741391196E-4	93412.82302420221	93424.87947856805	84069.3437916748	0.000 s
503	1.1868483828481047E-4	93408.64695018003	93419.73314033772	84065.44345616834	0.000 s
504	1.380666751229498E-4	93414.93729102245	93427.83478082104	84071.67872491319	0.000 s
505	1.2245759441320558E-4	93411.25362053081	93422.6925379403	84067.77877119198	0.062 s
506	1.2644396659244883E-4	93405.79128682741	93417.60188558043	84063.92548803458	0.000 s
507	1.3178997821938765E-4	93413.33898401831	93425.6499259284	84070.11701006026	0.000 s
508	1.1626300365552567E-4	93409.68876080927	93420.54885179513	84066.24964519012	0.000 s
509	1.4656381417310627E-4	93401.79552234613	93415.4848457485	84062.4144912834	0.000 s
510	1.4682491191653213E-4	93418.27517184976	93431.99130187326	84074.68093451897	0.000 s
511	1.3128722093447287E-4	93414.62431209409	93426.88845851467	84070.8080285091	0.000 s
512	1.1587174598881589E-4	93410.99876665146	93421.82246217312	84066.9671556714	0.000 s
513	1.368526640639356E-4	93404.01040430137	93416.79299195945	84063.15802332298	0.000 s
514	1.250176271880843E-4	93413.05540427797	93424.733682813	84069.26744770481	0.000 s
515	1.1959120314775085E-4	93408.53694480851	93419.70778412602	84065.45832706381	0.000 s
516	1.3381846339899361E-4	93415.11808379742	93427.61875135763	84071.54633271962	0.000 s
517	1.1853264888483928E-4	93411.52444608702	93422.59676151599	84067.73757950414	0.000 s
518	1.275279911356897E-4	93405.69878622035	93417.61062734718	84063.95998858976	0.000 s
519	1.2729669928401854E-4	93413.57900479871	93425.47024507434	84070.00604641374	0.000 s
520	1.1215498833849757E-4	93410.01150785782	93420.48790660918	84066.22875973883	0.000 s
521	1.3649489073874754E-4	93402.80556001866	93415.55456575827	84062.49583586365	0.015 s
522	1.42455942570896E-4	93418.38026261028	93431.68826602404	84074.48715957435	0.000 s
523	1.272809978734024E-4	93414.81389935402	93426.7038300833	84070.70417724848	0.000 s
524	1.1291762885878853E-4	93411.20679305115	93421.75456503106	84066.95177134214	0.000 s
525	1.359274544081579E-4	93416.8351682362	93429.53308083948	84072.93969196941	0.000 s
526	1.2087459083232055E-4	93413.2963634108	93424.58765738702	84069.1876991253	0.000 s
527	1.2074135917305995E-4	93408.39867962856	93419.67693664331	84065.46587123093	0.000 s
528	1.2948568687320972E-4	93415.30987555721	93427.40582112093	84071.41323084485	0.000 s
529	1.145530630322078E-4	93411.79822559986	93422.49883320996	84067.69175481031	0.000 s
530	1.286108795301999E-4	93405.61311096184	93417.62608901711	84064.00004040734	0.000 s
531	1.2342024108447092E-4	93413.78681352359	93425.31596561274	84069.91737243705	0.016 s
532	1.1189683457879518E-4	93409.99431261903	93420.44659530064	84066.22569755558	0.000 s
533	1.319547877591809E-4	93415.78165388975	93428.10831353125	84072.122653059	0.000 s
534	1.1714388827366307E-4	93412.29995068064	93423.24263070944	84068.43134798759	0.000 s
535	1.1961719823849748E-4	93407.23747066112	93418.41058270256	84064.76927931255	0.000 s
536	1.256438399039883E-4	93414.28720557931	93426.02413532572	84070.6268817204	0.000 s
537	1.1104355992253012E-4	93410.82300133875	93421.19567166011	84066.96512502142	0.000 s
538	1.2690329615638873E-4	93404.56019455205	93416.41354111678	84063.34535616732	0.000 s
539	1.1980548613377273E-4	93412.7883696263	93423.97973414804	84069.16432525129	0.000 s
540	1.1083923792076789E-4	93408.834245271	93419.18760927381	84065.53133412356	0.000 s
541	1.282302709981753E-4	93414.75742402388	93426.73602368358	84071.3400848418	0.000 s
542	1.1365289414144719E-4	93411.33097362885	93421.9474417396	84067.70742456018	0.000 s
543	1.206919695209141E-4	93405.9181319241	93417.19147614836	84064.1031152377	0.016 s
544	1.423870980479247E-4	93419.37977713486	93432.68149152276	84075.61863972041	0.000 s
545	1.2780037839288383E-4	93415.95281021821	93427.89140433529	84071.98116380557	0.000 s
546	1.1332128249130768E-4	93412.54812101144	93423.1337507653	84068.37189174202	0.000 s
547	1.2088797279408148E-4	93407.11646896433	93418.4082659188	84064.7905818763	0.000 s
548	1.2192616397999068E-4	93414.47301284496	93425.86268119962	84070.52752552171	0.000 s
549	1.075566888046886E-4	93411.09340038072	93421.14038828449	84066.94627792813	0.000 s
550	1.279267415230656E-4	93404.50092275423	93416.44985620087	84063.39263435242	0.000 s
551	1.1584538518327747E-4	93413.02780164698	93423.8492698338	84069.08292535492	0.000 s
552	1.122437368490381E-4	93408.67753619494	93419.16207521573	84065.5295311451	0.000 s
553	1.243766249485745E-4	93414.93554758822	93426.55418199142	84071.21975001406	0.000 s
554	1.1011985078579478E-4	93411.58367385354	93421.87014350937	84067.66643867937	0.000 s
555	1.193877100176266E-4	93406.06578544533	93417.2173217412	84064.14026201105	0.000 s
556	1.1833754467871493E-4	93413.50083231903	93424.55515664737	84069.78440753186	0.015 s
557	1.0418875521689408E-4	93410.17334517579	93419.90563486122	84066.25849802917	0.000 s
558	1.3218229223088684E-4	93402.94072313403	93415.28693793992	84062.7593788769	0.000 s
559	1.3236190716026108E-4	93417.99115512657	93430.35613859895	84073.95992477599	0.000 s
560	1.1820277351271002E-4	93414.66306676422	93425.70493902545	84070.42921517442	0.000 s
561	1.059972897401451E-4	93411.18306580342	93421.0843980398	84066.92516241081	0.000 s
562	1.2631785939154483E-4	93416.55121399369	93428.35139277478	84072.51851109772	0.000 s
563	1.1226510993500582E-4	93413.24713969544	93423.73418815497	84069.01481281631	0.000 s
564	1.1339515900643526E-4	93408.55518286236	93419.14726082988	84065.53743621199	0.000 s
565	1.206227053092146E-4	93415.11237974191	93426.38036331392	84071.10482088759	0.000 s
566	1.0667321330504187E-4	93411.83191982878	93421.79646010038	84067.62752514824	0.000 s
567	1.2036340884269414E-4	93405.99979711942	93417.24246166137	84064.1762239097	0.000 s
568	1.147248659809641E-4	93413.70655223624	93424.42342720123	84069.6993262558	0.000 s
569	1.0514345395051805E-4	93410.05113686717	93419.8725922774	84066.2482832007	0.000 s
570	1.2274112346832844E-4	93415.57160675735	93427.0375389658	84071.76217477566	0.000 s
571	1.0889948979841968E-4	93412.31736158206	93422.48991528363	84068.31145117193	0.000 s
572	1.1257912087092592E-4	93407.45596802582	93417.9716973015	84064.88629123638	0.000 s
573	1.1715432512260371E-4	93414.15980442186	93425.10367727064	84070.37493333395	0.000 s
574	1.0341289720039448E-4	93410.92847464707	93420.58836939081	84066.94982863816	0.000 s
575	1.2011157250069182E-4	93404.88310321304	93416.1021106018	84063.54997441574	0.000 s
576	1.3078882717088014E-4	93418.51533668736	93430.7334347443	84074.42706416016	0.000 s
577	1.1703769974524825E-4	93415.28345938472	93426.21656928185	84070.99746267528	0.000 s
578	1.0338248671293293E-4	93412.07142844705	93421.72860068033	84067.59298937202	0.000 s
579	1.2131337058485236E-4	93405.93791679757	93417.26930595891	84064.2134408302	0.000 s
580	1.1127457370840865E-4	93413.9053658909	93424.29995838892	84069.62057201071	0.000 s
581	1.0639676602153259E-4	93409.90518727363	93419.84369909993	84066.24127318185	0.000 s
582	1.1913269906638213E-4	93415.73013788206	93426.85900594865	84071.63958821866	0.015 s
583	1.0559092369022416E-4	93412.54231023864	93422.40582686543	84068.2605965895	0.000 s
584	1.1315872062223065E-4	93407.42311645752	93417.99298095399	84064.9182530979	0.000 s
585	1.1376918774996803E-4	93414.34040070133	93424.96807433291	84070.28375753715	0.000 s
586	1.0031285492639874E-4	93411.17546942228	93420.54581111565	84066.92925841786	0.000 s
587	1.2018451181305956E-4	93404.92559320646	93416.15141858981	84063.59898574385	0.000 s
588	1.08110946335227E-4	93412.98759456736	93423.0865610562	84068.9318756792	0.000 s
589	1.0548445249014549E-4	93408.84191408235	93418.69509462941	84065.60182484055	0.000 s
590	1.1587587561012747E-4	93414.79077912983	93425.6152998063	84070.92613630132	0.000 s
591	1.0251989826803865E-4	93411.65024984497	93421.22680272564	84067.5963626851	0.000 s
592	1.1265640113067299E-4	93406.34290470969	93416.8657271441	84064.29042774742	0.000 s
593	1.1051593381972147E-4	93413.43179300221	93423.75546564811	84069.59148488451	0.000 s
594	9.771905248090462E-5	93410.26911850672	93419.39708149698	84066.2855824556	0.016 s
